"","term","estimate","std.error","statistic","p.value","feature","rsquared","neg_log_p","dataset"
"1154","scale(Metadata_cell_count)",0.158705270880591,0.060767561451016,2.61167746559192,0.00968974488534306,"Cytoplasm_Texture_InfoMeas2_DNA_20_03",0.110351202066194,2.0136876570407,"bortezomib"
"1155","scale(Metadata_cell_count)",0.180558340476779,0.0693719399391181,2.60275755060677,0.00993684938650314,"Cells_AreaShape_Zernike_3_1",0.103516099708003,2.00275129276079,"bortezomib"
"1156","Metadata_clone_type_indicator1",0.30956741933624,0.119043354456502,2.60045947755409,0.0100014213536971,"Cytoplasm_Texture_SumEntropy_Mito_5_00",0.0870079876590488,1.99993827577974,"bortezomib"
"1157","Metadata_clone_type_indicator1",0.265845577126438,0.102276590751431,2.59928078530245,0.0100346864846775,"Cells_Texture_InfoMeas2_AGP_5_02",0.074541370843486,1.99849619169683,"bortezomib"
"1158","Metadata_clone_type_indicator1",-0.306263098484886,0.117844644659532,-2.59887158529536,0.0100462581482136,"Nuclei_Texture_Correlation_RNA_10_00",0.0560769282165064,1.99799566642092,"bortezomib"
"1159","Metadata_clone_type_indicator1",-0.312739603429988,0.120516574430167,-2.59499247226948,0.0101565507458624,"Nuclei_RadialDistribution_RadialCV_DNA_4of4",0.116062644383957,1.99325375724654,"bortezomib"
"1160","Metadata_clone_type_indicator1",-0.333504543807856,0.12879501398454,-2.58942123215956,0.0103168549192459,"Cells_Intensity_MADIntensity_DNA",0.032303075134592,1.98645267668077,"bortezomib"
"1161","(Intercept)",0.186801059278154,0.0721730910460905,2.5882369255719,0.0103512225704586,"Cells_Texture_InfoMeas2_AGP_5_02",0.074541370843486,1.98500835317833,"bortezomib"
"1162","scale(Metadata_cell_count)",0.166822053266146,0.0644645292815029,2.58781154730332,0.0103635917476815,"Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4",0.161084358022503,1.98448970348449,"bortezomib"
"1163","(Intercept)",0.246025441443975,0.0951059880133099,2.58685542922434,0.0103914421901003,"Nuclei_Texture_Correlation_RNA_20_00",0.220627927504901,1.98332417412357,"bortezomib"
"1164","Metadata_clone_type_indicator1",-0.376694437469054,0.14564003329172,-2.58647590882191,0.01040251570167,"Cytoplasm_RadialDistribution_MeanFrac_DNA_4of4",0.0746748737338417,1.98286162000572,"bortezomib"
"1165","scale(Metadata_cell_count)",0.139899979931738,0.054178300616567,2.58221425071718,0.0105275891147012,"Cytoplasm_Intensity_LowerQuartileIntensity_Mito",0.0323115548162877,1.97767107364465,"bortezomib"
"1166","scale(Metadata_cell_count)",-0.192948247037261,0.074896848118021,-2.57618647360456,0.0107067967377471,"Cells_Correlation_Overlap_ER_RNA",0.0368602036837712,1.9703404420723,"bortezomib"
"1167","Metadata_clone_type_indicator1",-0.325570558980633,0.126498385758878,-2.57371315078449,0.0107811166452435,"Nuclei_AreaShape_Zernike_8_2",0.0770458940997187,1.96733625512773,"bortezomib"
"1168","(Intercept)",0.220425638526163,0.0857638330803224,2.57014676943978,0.0108890949369944,"Cells_Neighbors_FirstClosestDistance_10",0.0664354145886611,1.96300821576339,"bortezomib"
"1169","scale(Metadata_cell_count)",-0.157988618202717,0.0615468939062712,-2.56696330513958,0.0109862966470749,"Nuclei_Texture_Correlation_AGP_5_00",0.0329343778109573,1.95914867853072,"bortezomib"
"1170","(Intercept)",0.243127057460763,0.0947179862496043,2.56685205299937,0.0109897075462078,"Nuclei_Neighbors_PercentTouching_2",0.0903542918115046,1.95901386469736,"bortezomib"
"1171","(Intercept)",-0.24089799016781,0.0939240210716498,-2.56481768368969,0.0110522470211361,"Cytoplasm_AreaShape_Zernike_6_6",0.182560001737131,1.95654941703118,"bortezomib"
"1172","Metadata_clone_type_indicator1",0.346352808424446,0.135131092701258,2.56308745456641,0.0111056872515272,"Nuclei_Correlation_Correlation_RNA_AGP",0.0382698489934631,1.95445456090563,"bortezomib"
"1173","(Intercept)",0.24093502203511,0.0940041680451514,2.56302488544323,0.011107624100125,"Nuclei_Texture_Correlation_AGP_20_03",0.151485956981636,1.95437882589727,"bortezomib"
"1174","scale(Metadata_cell_count)",-0.172967594907749,0.0675674949256288,-2.55992315680985,0.0112040189212961,"Cytoplasm_AreaShape_Zernike_8_0",0.179646659799289,1.95062616641331,"bortezomib"
"1175","Metadata_clone_type_indicator1",0.29819138337434,0.116627087571414,2.55679353384991,0.0113020385683796,"Nuclei_RadialDistribution_MeanFrac_AGP_3of4",0.169287968786921,1.94684321499903,"bortezomib"
"1176","Metadata_clone_type_indicator1",0.321885362293288,0.125920295746394,2.55626275641516,0.0113187383642338,"Cytoplasm_RadialDistribution_FracAtD_Mito_3of4",0.0961734348782671,1.94620197880032,"bortezomib"
"1177","(Intercept)",0.245404294545811,0.0963443194509345,2.547158939358,0.0116086271425656,"Cells_Intensity_StdIntensityEdge_ER",0.0233254682423922,1.9352191376828,"bortezomib"
"1178","Metadata_clone_type_indicator1",-0.334332132836285,0.131408193094122,-2.54422593419894,0.0117034250809717,"Cells_Texture_InfoMeas1_ER_10_01",0.0367742899228662,1.93168702063994,"bortezomib"
"1179","(Intercept)",-0.2162201390237,0.0850813063994995,-2.54133543752181,0.0117975253737469,"Cells_Correlation_Overlap_DNA_Mito",0.0785966213222583,1.92820907991708,"bortezomib"
"1180","Metadata_clone_type_indicator1",-0.335226288003524,0.131966666598563,-2.54023456562155,0.0118335417178195,"Cells_Texture_InfoMeas1_ER_20_00",0.0390951748720207,1.92688525382494,"bortezomib"
"1181","Metadata_clone_type_indicator1",-0.321260458254084,0.126574906365495,-2.53810543873854,0.0119034774915317,"Cells_Texture_Correlation_Mito_5_01",0.0686520528899269,1.92432614493033,"bortezomib"
"1182","scale(Metadata_cell_count)",0.160959295064841,0.0634173011692372,2.53809752381768,0.0119037381615794,"Cells_Texture_Correlation_Mito_5_03",0.0739198311119879,1.92431663457305,"bortezomib"
"1183","scale(Metadata_cell_count)",0.17155103714586,0.0676427722362996,2.53613256042453,0.0119686102679184,"Cells_Intensity_IntegratedIntensity_ER",0.14724323894324,1.92195627465739,"bortezomib"
"1184","Metadata_clone_type_indicator1",-0.271457027954603,0.107358892067137,-2.52850064608386,0.0122235785435356,"Cells_Correlation_Manders_AGP_DNA",0.04099616457133,1.91280163253902,"bortezomib"
"1185","(Intercept)",-0.262652711246341,0.104031332992714,-2.52474618646612,0.0123507786105461,"Cells_AreaShape_Extent",0.128694456925148,1.90830566300311,"bortezomib"
"1186","scale(Metadata_cell_count)",0.169257754867238,0.0670675289035164,2.52369153350995,0.0123867218436406,"Cells_Correlation_Manders_DNA_Mito",0.062912834330275,1.90704361481771,"bortezomib"
"1187","(Intercept)",-0.236708719456475,0.0938435408371967,-2.52237625887462,0.0124316779987223,"Cells_Correlation_Manders_RNA_Mito",0.157453645299844,1.90547024735181,"bortezomib"
"1188","(Intercept)",0.235122293499593,0.0932372067388802,2.52176466588146,0.0124526318213535,"Cytoplasm_Correlation_Manders_DNA_RNA",0.311472327627743,1.90473885220683,"bortezomib"
"1189","Metadata_clone_type_indicator1",0.241331112086688,0.095805470531343,2.51897006244269,0.0125487793833844,"Nuclei_Intensity_MassDisplacement_ER",0.219457851770761,1.90139851584362,"bortezomib"
"1190","scale(Metadata_cell_count)",-0.173111999229026,0.0688545787489452,-2.51416830041499,0.0127155299687825,"Cytoplasm_Correlation_RWC_Mito_AGP",0.0486293829345379,1.89566553421251,"bortezomib"
"1191","Metadata_clone_type_indicator1",-0.35770196860006,0.142530654616483,-2.50964937726943,0.0128742601624675,"Cytoplasm_Intensity_IntegratedIntensityEdge_AGP",0.0307048111102779,1.89027771891511,"bortezomib"
"1192","scale(Metadata_cell_count)",-0.150533233085012,0.0601100634103968,-2.5042933669402,0.0130646791562867,"Cells_Intensity_IntegratedIntensity_DNA",0.292653223775092,1.88390125125355,"bortezomib"
"1193","Metadata_clone_type_indicator1",0.320620043371082,0.128029597490215,2.50426502665204,0.0130656933606375,"Cells_Texture_InfoMeas1_DNA_20_00",0.0433209370604736,1.88386753850391,"bortezomib"
"1194","scale(Metadata_cell_count)",-0.147828631115197,0.0590672729112319,-2.50271637455411,0.0131212212187698,"Nuclei_Texture_Correlation_RNA_10_00",0.0560769282165064,1.8820257424077,"bortezomib"
"1195","(Intercept)",0.251382400719446,0.100483405932196,2.50173049358092,0.0131566800090015,"Cytoplasm_AreaShape_Zernike_9_5",0.0636806596068477,1.88085368790108,"bortezomib"
"1196","(Intercept)",0.226574854819209,0.0905958687947332,2.5009402507367,0.013185163969457,"Cytoplasm_RadialDistribution_FracAtD_AGP_4of4",0.0536256902582742,1.8799144649917,"bortezomib"
"1197","Metadata_clone_type_indicator1",0.32797295161387,0.131144480982806,2.50085210720281,0.013188344467759,"Cells_Texture_Entropy_ER_20_01",0.0772944038531387,1.8798097179974,"bortezomib"
"1198","scale(Metadata_cell_count)",0.144435342420336,0.0577695576925211,2.50019816992705,0.013211961949783,"Cytoplasm_Intensity_MedianIntensity_Mito",0.030237941986399,1.87903268573926,"bortezomib"
"1199","scale(Metadata_cell_count)",-0.148459190823879,0.0593833739606752,-2.50001272952581,0.0132186661349888,"Nuclei_Texture_InfoMeas2_ER_20_01",0.154632005066738,1.87881236629065,"bortezomib"
"1200","(Intercept)",-0.203068923390615,0.0813319221161376,-2.49679238000355,0.013335574920039,"Cytoplasm_Intensity_MedianIntensity_Mito",0.030237941986399,1.87498825637319,"bortezomib"
"1201","(Intercept)",0.216300783504399,0.086649913581095,2.496260810485,0.0133549608482535,"Nuclei_Texture_Correlation_AGP_5_00",0.0329343778109573,1.87435738082961,"bortezomib"
"1202","scale(Metadata_cell_count)",-0.151521380897087,0.0607890069255899,-2.49257865131043,0.0134899366909992,"Nuclei_AreaShape_Zernike_6_0",0.101532026017076,1.86999008849075,"bortezomib"
"1203","Metadata_clone_type_indicator1",0.267516036698032,0.107379399678203,2.4913161882049,0.0135364932289445,"Nuclei_Correlation_Overlap_DNA_RNA",0.0969126206092989,1.86849382963703,"bortezomib"
"1204","scale(Metadata_cell_count)",0.123720840026863,0.0496733289409961,2.49068952422786,0.0135596561308986,"Cytoplasm_Texture_SumVariance_DNA_5_02",0.124352681802633,1.86775132391636,"bortezomib"
"1205","Metadata_clone_type_indicator1",0.285820791579626,0.114839153609647,2.48887929417494,0.0136267645505342,"Nuclei_Granularity_8_DNA",0.0783515776443368,1.86560724795473,"bortezomib"
"1206","Metadata_clone_type_indicator1",0.320866611110709,0.128921872835522,2.4888454073272,0.0136280236091591,"Cytoplasm_Texture_InfoMeas1_Mito_20_01",0.0314345004338359,1.86556712273267,"bortezomib"
"1207","scale(Metadata_cell_count)",-0.141650039842558,0.0569330348851814,-2.48801140020426,0.0136590436138678,"Nuclei_Granularity_5_DNA",0.186001808893202,1.86457970825044,"bortezomib"
"1208","(Intercept)",0.235018192639101,0.0944647678058214,2.48789255611358,0.0136634690039732,"Cytoplasm_Texture_Correlation_RNA_20_00",0.0868472396735726,1.86443902407935,"bortezomib"
"1209","Metadata_clone_type_indicator1",-0.337381041184289,0.135801803372265,-2.48436348271052,0.0137954637187722,"Nuclei_AreaShape_Zernike_3_1",0.0845227566051805,1.86026369662596,"bortezomib"
"1210","scale(Metadata_cell_count)",0.186155790529043,0.0749600513364947,2.48339998719307,0.0138316970446991,"Cells_AreaShape_Zernike_1_1",0.0303466400551278,1.85912453197071,"bortezomib"
"1211","(Intercept)",-0.215201139812052,0.0867795174415907,-2.47986098743749,0.0139655127118008,"Cells_Texture_InfoMeas1_AGP_10_00",0.0173746979308495,1.85494311554346,"bortezomib"
"1212","(Intercept)",0.233509656463854,0.094300886232463,2.47621910878149,0.014104419242545,"Cells_Texture_Correlation_ER_10_03",0.0155152748634196,1.85064479146187,"bortezomib"
"1213","scale(Metadata_cell_count)",-0.170410252845528,0.0688790109051151,-2.47405197325319,0.0141876586679808,"Nuclei_Texture_Correlation_AGP_20_00",0.163474035161628,1.84808926849412,"bortezomib"
"1214","(Intercept)",-0.231168599947136,0.0938629574867907,-2.46283098398715,0.0146256782512889,"Cytoplasm_Texture_InfoMeas1_ER_5_03",0.189889215961066,1.83488398480393,"bortezomib"
"1215","scale(Metadata_cell_count)",0.123816583343709,0.0503568441753434,2.45878361464785,0.0147865933194465,"Nuclei_RadialDistribution_FracAtD_RNA_1of4",0.44906967298722,1.83013187150575,"bortezomib"
"1216","(Intercept)",0.180276816086675,0.0733556534759859,2.45757221896594,0.0148350606007465,"Cytoplasm_Correlation_Correlation_DNA_ER",0.155964536981364,1.82871067526449,"bortezomib"
"1217","(Intercept)",0.177766930273836,0.072368242719318,2.45642181700209,0.0148812180661036,"Nuclei_RadialDistribution_RadialCV_Mito_3of4",0.234543173163493,1.82736151921105,"bortezomib"
"1218","(Intercept)",0.221676072565419,0.0903680061544979,2.45303710902319,0.0150177625477876,"Cytoplasm_Texture_Correlation_Mito_5_02",0.311903951631672,1.82339476676808,"bortezomib"
"1219","(Intercept)",0.186728041377448,0.0761259427291837,2.45288313921745,0.0150240002889163,"Cells_Texture_InfoMeas2_RNA_5_02",0.0349651657760672,1.82321441672634,"bortezomib"
"1220","(Intercept)",0.223230732531762,0.0913712661396012,2.44311742589514,0.0154243640961205,"Cytoplasm_Texture_Correlation_RNA_20_03",0.0348249758385169,1.81179273168621,"bortezomib"
"1221","Metadata_clone_type_indicator1",0.317852555721721,0.130111219377448,2.4429296508216,0.015432154123696,"Cells_AreaShape_Zernike_6_0",0.122003553259769,1.81157344796549,"bortezomib"
"1222","scale(Metadata_cell_count)",0.169103203217823,0.06922810367729,2.44269587400668,0.0154418574524901,"Cells_Correlation_RWC_AGP_RNA",0.0588756469524808,1.81130046094016,"bortezomib"
"1223","Metadata_clone_type_indicator1",-0.214535095449832,0.0878431414383267,-2.44225208635615,0.0154602925441081,"Nuclei_Granularity_1_AGP",0.160060925454247,1.81078229249468,"bortezomib"
"1224","scale(Metadata_cell_count)",0.160692934935693,0.0658578508332331,2.43999664280882,0.015554286378489,"Cytoplasm_Texture_Correlation_RNA_20_02",0.0871310891418529,1.80814990927362,"bortezomib"
"1225","scale(Metadata_cell_count)",0.162056173417064,0.0665341560399173,2.43568391128067,0.0157354275142908,"Cytoplasm_Texture_InverseDifferenceMoment_AGP_20_01",0.0397388025982938,1.80312145328618,"bortezomib"
"1226","scale(Metadata_cell_count)",-0.151119016715366,0.0620456040330288,-2.43561198364546,0.0157384643657853,"Cytoplasm_Intensity_MassDisplacement_DNA",0.168012928673874,1.8030376449122,"bortezomib"
"1227","Metadata_clone_type_indicator1",-0.325245124701121,0.133805891524829,-2.43072349800658,0.0159460818522151,"Cells_Correlation_Manders_DNA_Mito",0.062912834330275,1.79734601097676,"bortezomib"
"1228","scale(Metadata_cell_count)",0.157121392180948,0.064664971543502,2.42977594253247,0.015986604773538,"Nuclei_Texture_Correlation_Mito_10_02",0.115374650315531,1.79624376168753,"bortezomib"
"1229","scale(Metadata_cell_count)",0.116240263342216,0.0479283189329789,2.42529397921846,0.0161795179500328,"Nuclei_RadialDistribution_FracAtD_ER_1of4",0.561554348341226,1.79103442183125,"bortezomib"
"1230","scale(Metadata_cell_count)",-0.144344860496905,0.0595588653546877,-2.42356632614299,0.0162544284385686,"Cytoplasm_Correlation_K_DNA_AGP",0.129493728267001,1.78902829718231,"bortezomib"
"1231","scale(Metadata_cell_count)",-0.142284942238283,0.0587135210935095,-2.42337607399963,0.01626269645072,"Nuclei_Texture_Correlation_ER_10_03",0.0665080094268225,1.78880744419218,"bortezomib"
"1232","Metadata_clone_type_indicator1",0.290357186505529,0.120097747421839,2.41767387597754,0.0165122379069571,"Cells_RadialDistribution_RadialCV_DNA_2of4",0.0683935351836629,1.78219406272885,"bortezomib"
"1233","scale(Metadata_cell_count)",0.153730308366848,0.0636040637580901,2.41698877844569,0.0165424462174758,"Cells_Correlation_K_RNA_ER",0.056877407126652,1.78140026865302,"bortezomib"
"1234","(Intercept)",0.237514621277956,0.0984213131057096,2.41324377599852,0.0167084420855215,"Nuclei_Texture_Correlation_Mito_20_03",0.110420099737357,1.77706404233901,"bortezomib"
"1235","(Intercept)",0.206524018218833,0.0855803176590342,2.41321864498865,0.016709560967344,"Nuclei_RadialDistribution_FracAtD_AGP_4of4",0.255764326766331,1.7770349607568,"bortezomib"
"1236","(Intercept)",0.209313537571157,0.0867551585489802,2.41269269830201,0.016732992357368,"Cells_Texture_Correlation_AGP_5_00",0.000357306855462943,1.77642638730506,"bortezomib"
"1237","Metadata_clone_type_indicator1",0.344533306788537,0.142815343281708,2.41243902000735,0.0167443043356772,"Cells_AreaShape_Zernike_8_0",0.0353291334707861,1.77613289108933,"bortezomib"
"1238","(Intercept)",-0.210802669862874,0.0873907799866909,-2.41218432762562,0.0167556683380268,"Cells_Texture_InfoMeas1_AGP_5_00",3.90067545569878e-05,1.77583824465782,"bortezomib"
"1239","scale(Metadata_cell_count)",-0.14076109407444,0.0583628586928505,-2.41182658332813,0.0167716418864167,"Nuclei_Texture_Correlation_RNA_10_02",0.0442074227548289,1.7754244193673,"bortezomib"
"1240","scale(Metadata_cell_count)",0.177472287904725,0.0736142099456234,2.41084279836485,0.0168156380810321,"Cells_AreaShape_Zernike_7_3",0.0698271746826788,1.7742866484318,"bortezomib"
"1241","scale(Metadata_cell_count)",0.155525627133779,0.0645735279174789,2.40850441581156,0.0169206235904897,"Cells_Texture_AngularSecondMoment_ER_20_03",0.0700878762716161,1.77158363556897,"bortezomib"
"1242","(Intercept)",0.197550557201583,0.0820676640765776,2.4071668107581,0.0169809377784685,"Cells_RadialDistribution_MeanFrac_DNA_3of4",0.00564234893060393,1.77003832935897,"bortezomib"
"1243","scale(Metadata_cell_count)",-0.172287311683812,0.0715819520603602,-2.40685405643219,0.0169950676271734,"Cytoplasm_Texture_InfoMeas1_RNA_10_02",0.065425746433212,1.76967710292265,"bortezomib"
"1244","(Intercept)",0.184321290762775,0.0766104164807123,2.40595599436769,0.0170356987400025,"Cells_RadialDistribution_FracAtD_DNA_3of4",0.121953471535411,1.76864004861187,"bortezomib"
"1245","Metadata_clone_type_indicator1",0.324522836277717,0.13501966663485,2.40352271906702,0.0171462195159145,"Cells_Correlation_K_ER_RNA",0.0578256562592781,1.76583162048214,"bortezomib"
"1246","Metadata_clone_type_indicator1",-0.332999357161442,0.138570109314162,-2.40311102307407,0.0171649815390507,"Cytoplasm_Correlation_Overlap_ER_RNA",0.029515996315384,1.76535665932199,"bortezomib"
"1247","(Intercept)",-0.247651532968247,0.103135385397663,-2.40122759044694,0.0172510458775902,"Cytoplasm_Correlation_RWC_RNA_Mito",0.0466068825339797,1.76318456986045,"bortezomib"
"1248","(Intercept)",0.202760336415092,0.0844541808690935,2.40083243160426,0.0172691511663868,"Nuclei_Texture_Correlation_RNA_5_02",0.0146276058918502,1.76272900886069,"bortezomib"
"1249","Metadata_clone_type_indicator1",-0.313108318074521,0.130469239543627,-2.39986313379118,0.017313633335657,"Cells_Texture_Correlation_AGP_10_00",0.0482337519403723,1.76161178411497,"bortezomib"
"1250","(Intercept)",0.213066168401926,0.0888558151471525,2.39788659919524,0.017404652542867,"Cells_Texture_Correlation_RNA_5_01",0.00159924363269046,1.75933464231487,"bortezomib"
"1251","Metadata_clone_type_indicator1",0.241357166117249,0.100761160744403,2.39533927888634,0.0175225796647151,"Cells_Texture_InfoMeas2_Mito_5_02",0.120357267941989,1.75640195686204,"bortezomib"
"1252","scale(Metadata_cell_count)",-0.137134603021578,0.057258414791174,-2.39501221823411,0.0175377718082593,"Cells_Correlation_Manders_Mito_DNA",0.0303208800097795,1.75602558502061,"bortezomib"
"1253","Metadata_clone_type_indicator1",-0.284598844039413,0.118933949508921,-2.39291510300065,0.0176354606700825,"Cells_Correlation_Manders_ER_AGP",0.0448687094959827,1.75361319129211,"bortezomib"
"1254","Metadata_clone_type_indicator1",-0.32106838225944,0.13433353482208,-2.39008362792421,0.0177681200718711,"Cells_Texture_InfoMeas1_RNA_20_02",0.0348100168536749,1.75035851961183,"bortezomib"
"1255","scale(Metadata_cell_count)",-0.143763562993341,0.0601614575317835,-2.38962898991253,0.0177895025185281,"Nuclei_Texture_Correlation_DNA_10_00",0.202137848320193,1.74983619674345,"bortezomib"
"1256","scale(Metadata_cell_count)",0.128530801879657,0.0540877686274399,2.37633766637678,0.0184247393504443,"Cytoplasm_Correlation_K_AGP_DNA",0.129933773686161,1.73459864726617,"bortezomib"
"1257","(Intercept)",0.20308584211855,0.0856120831996902,2.37216330368755,0.0186283321979158,"Nuclei_Texture_Correlation_AGP_5_02",0.0368391797873892,1.72982602592315,"bortezomib"
"1258","(Intercept)",0.219938598527635,0.0927191726690018,2.37209405774999,0.018631726129414,"Cytoplasm_Texture_Correlation_RNA_20_02",0.0871310891418529,1.72974690818733,"bortezomib"
"1259","(Intercept)",-0.243240189161161,0.102614833716321,-2.37041936679057,0.0187139734407182,"Cytoplasm_Correlation_Manders_ER_DNA",0.0159623383341612,1.72783399121903,"bortezomib"
"1260","(Intercept)",0.182709986007188,0.0770808664468457,2.37036756888537,0.0187165224296805,"Cells_RadialDistribution_RadialCV_Mito_3of4",0.202003240647233,1.72777484095577,"bortezomib"
"1261","(Intercept)",0.205938432390112,0.0869293452098741,2.36903236637655,0.0187823337961853,"Cytoplasm_Texture_Correlation_AGP_20_03",0.0165313102880584,1.72625044551863,"bortezomib"
"1262","(Intercept)",-0.206479494036947,0.0872430988627064,-2.36671435023051,0.0188970719086763,"Cells_Texture_InfoMeas1_RNA_5_03",0.00533825791445792,1.72360548431461,"bortezomib"
"1263","Metadata_clone_type_indicator1",0.307650687199081,0.130004898501157,2.36645457783533,0.0189099686316107,"Cells_Intensity_MaxIntensityEdge_AGP",0.115822315343757,1.7233091915743,"bortezomib"
"1264","Metadata_clone_type_indicator1",0.306364408002293,0.129563609805085,2.364586850144,0.0190029228161708,"Cytoplasm_AreaShape_Zernike_2_0",0.0285395521361032,1.7211795956098,"bortezomib"
"1265","scale(Metadata_cell_count)",0.151065824842971,0.0639054595489357,2.36389544663695,0.0190374349405994,"Cytoplasm_Texture_InverseDifferenceMoment_Mito_20_02",0.0317804781880343,1.72039156783119,"bortezomib"
"1266","(Intercept)",0.237674745759706,0.100579006759182,2.36306515065092,0.0190789529785507,"Cytoplasm_Intensity_IntegratedIntensityEdge_AGP",0.0307048111102779,1.71944546234234,"bortezomib"
"1267","(Intercept)",0.208649780773086,0.0883220410782258,2.36237498846168,0.0191135244547554,"Cytoplasm_Texture_Correlation_AGP_20_01",0.00579752542056353,1.71865922345674,"bortezomib"
"1268","(Intercept)",0.165540061774693,0.0700848578848878,2.36199468430951,0.0191325981471116,"Cytoplasm_Intensity_IntegratedIntensityEdge_DNA",0.336260835104441,1.71822605013285,"bortezomib"
"1269","Metadata_clone_type_indicator1",-0.313379735773279,0.132784980027031,-2.36005409429202,0.0192301873135036,"Cytoplasm_Intensity_IntegratedIntensity_RNA",0.107110311418571,1.71601648545342,"bortezomib"
"1270","scale(Metadata_cell_count)",-0.140433105538701,0.059518033752157,-2.35950512282525,0.0192578736255101,"Cytoplasm_Texture_InfoMeas1_DNA_20_02",0.128310748815063,1.71539166755876,"bortezomib"
"1271","scale(Metadata_cell_count)",0.149594568879357,0.0635123836978856,2.35536064259444,0.0194680275329418,"Cytoplasm_Texture_Correlation_DNA_10_03",0.180000311052504,1.71067804822079,"bortezomib"
"1272","Metadata_clone_type_indicator1",-0.302966309592378,0.128697039323735,-2.35410473453296,0.0195321080573655,"Cytoplasm_Intensity_MedianIntensity_AGP",0.0727070547387871,1.70925088173648,"bortezomib"
"1273","scale(Metadata_cell_count)",-0.158464912505144,0.0674327178419924,-2.3499707200955,0.0197443520059514,"Cytoplasm_Granularity_3_RNA",0.119240453140606,1.70455711489566,"bortezomib"
"1274","Metadata_clone_type_indicator1",-0.319307299392123,0.135928754463998,-2.34907838780127,0.0197904304915491,"Cytoplasm_Texture_SumVariance_ER_5_00",0.0786953766156156,1.70354475869553,"bortezomib"
"1275","scale(Metadata_cell_count)",-0.158641225817452,0.0675646774020145,-2.34799057610422,0.019846731125773,"Nuclei_AreaShape_Zernike_9_1",0.0447608076663758,1.70231101388551,"bortezomib"
"1276","Metadata_clone_type_indicator1",-0.320855468099806,0.136764962072606,-2.34603558716648,0.0199482674504974,"Cytoplasm_Correlation_RWC_AGP_DNA",0.0966727330576158,1.70009481773979,"bortezomib"
"1277","Metadata_clone_type_indicator1",-0.317821993887285,0.135489448974305,-2.34573242634973,0.0199640535700901,"Nuclei_Correlation_K_RNA_DNA",0.0287737565107289,1.69975127345011,"bortezomib"
"1278","scale(Metadata_cell_count)",0.173477524177275,0.0740051810167547,2.34412674618011,0.0200478474962058,"Nuclei_Correlation_Correlation_Mito_AGP",0.0270864069275092,1.69793225001155,"bortezomib"
"1279","scale(Metadata_cell_count)",-0.161508244265129,0.0689499327069681,-2.34239886718275,0.0201383637864596,"Nuclei_AreaShape_Zernike_7_1",0.040617159482135,1.69597581816068,"bortezomib"
"1280","Metadata_clone_type_indicator1",-0.323137605680741,0.138116437008423,-2.33960282121262,0.0202855980658447,"Cells_Correlation_RWC_AGP_RNA",0.0588756469524808,1.69281218377591,"bortezomib"
"1281","Metadata_clone_type_indicator1",-0.308701464610372,0.132014370418042,-2.33839288581103,0.0203496036298919,"Cells_Texture_Correlation_AGP_10_02",0.0514049728016335,1.69144404555558,"bortezomib"
"1282","Metadata_clone_type_indicator1",-0.304002114632033,0.130027596628331,-2.33798149404383,0.0203714066452101,"Cytoplasm_Correlation_K_RNA_DNA",0.0272994335249765,1.6909789819394,"bortezomib"
"1283","(Intercept)",-0.223537116613613,0.0956542134547231,-2.33692911728788,0.0204272741528025,"Cells_Correlation_Manders_ER_Mito",0.131622658614285,1.68978958243159,"bortezomib"
"1284","(Intercept)",0.197207466544033,0.0844493404037698,2.33521618524364,0.0205184964886325,"Cells_Texture_SumAverage_DNA_20_01",0.0716936701024575,1.68785446571486,"bortezomib"
"1285","Metadata_clone_type_indicator1",-0.293749737234149,0.125824823106272,-2.3345928886071,0.0205517789075627,"Cytoplasm_AreaShape_MinorAxisLength",0.0296272921819539,1.68715058078054,"bortezomib"
"1286","scale(Metadata_cell_count)",-0.134058957986737,0.057435400725598,-2.33408240028156,0.0205790729770743,"Nuclei_Texture_Correlation_ER_10_01",0.0746221381374628,1.68657419274215,"bortezomib"
"1287","scale(Metadata_cell_count)",-0.157941273532289,0.0676759094190974,-2.33378871282253,0.0205947898695591,"Cells_Correlation_K_ER_RNA",0.0578256562592781,1.68624263482951,"bortezomib"
"1288","scale(Metadata_cell_count)",0.161932010082568,0.0694779755949777,2.33069557217026,0.0207609629233905,"Cytoplasm_Correlation_Manders_ER_AGP",0.0998336621090634,1.68275250715226,"bortezomib"
"1289","Metadata_clone_type_indicator1",-0.292634693961851,0.125659439602499,-2.32879197048427,0.0208638146122814,"Cells_Texture_InfoMeas1_ER_10_00",0.0356587778646199,1.6806062849024,"bortezomib"
"1290","scale(Metadata_cell_count)",-0.140020532278728,0.0602101149749866,-2.32553172065686,0.0210410056575946,"Cells_AreaShape_MedianRadius",0.0262277850207981,1.67693350686114,"bortezomib"
"1291","(Intercept)",-0.201907327863623,0.0869633710759165,-2.32175139217366,0.0212481151306435,"Cells_Texture_InfoMeas1_RNA_5_02",0.000562683909903132,1.67267958912741,"bortezomib"
"1292","scale(Metadata_cell_count)",0.101884299295609,0.0439855127213904,2.31631491807215,0.0215490940317318,"Cytoplasm_Correlation_Manders_RNA_AGP",0.0923930993183481,1.66657098375339,"bortezomib"
"1293","Metadata_clone_type_indicator1",0.304359823106231,0.131399114776507,2.31630040753248,0.0215499023553526,"Cytoplasm_Texture_InverseDifferenceMoment_ER_20_02",0.089214062348799,1.6665546933282,"bortezomib"
