feature	WT parental	Clone A	Clone E
Cytoplasm_Intensity_MaxIntensity_AGP	0.0	0.0	0.0
Cytoplasm_Intensity_MaxIntensity_DNA	0.0	0.0	0.0
Cytoplasm_Intensity_MaxIntensity_ER	0.0	0.012396022969903619	-0.002304603799212337
Cytoplasm_Intensity_MaxIntensity_Mito	0.0	0.0	0.0
Cytoplasm_Intensity_MaxIntensity_RNA	0.0	0.0	0.0
Cytoplasm_Intensity_MeanIntensityEdge_AGP	0.0	0.0	-0.007501877251795918
Cytoplasm_Intensity_MeanIntensityEdge_DNA	0.0	0.0	0.0
Cytoplasm_Intensity_MeanIntensityEdge_ER	0.0	0.0	0.0
Cytoplasm_Intensity_MeanIntensityEdge_Mito	0.0	0.0	0.0
Cytoplasm_Intensity_MeanIntensityEdge_RNA	0.0	0.0	0.0
Cytoplasm_Intensity_MeanIntensity_AGP	0.0	0.0	0.0
Cytoplasm_Intensity_MeanIntensity_Mito	0.0	0.0	0.0
Cytoplasm_Intensity_MeanIntensity_RNA	0.0	0.0	0.0
Cytoplasm_Intensity_MedianIntensity_AGP	0.0	0.0	0.0
Cytoplasm_Intensity_MedianIntensity_ER	0.0	-0.00670196646987413	0.0
Cytoplasm_Intensity_MedianIntensity_Mito	0.0	0.0	0.0
Cytoplasm_Intensity_MedianIntensity_RNA	0.0	0.0	0.0
Cytoplasm_Intensity_StdIntensityEdge_AGP	0.0	-0.01251847590764107	0.00928743391574805
Cytoplasm_Intensity_StdIntensityEdge_DNA	0.0	0.0	0.0
Cytoplasm_Intensity_StdIntensityEdge_ER	0.0	0.0	0.0
Cytoplasm_Intensity_StdIntensityEdge_Mito	0.0	0.0	0.0
Cytoplasm_Intensity_StdIntensityEdge_RNA	0.0	0.0	0.0
Cytoplasm_Intensity_StdIntensity_AGP	0.0	0.0	0.0
Cytoplasm_Intensity_StdIntensity_DNA	0.0	0.0	0.0
Cytoplasm_Intensity_StdIntensity_ER	0.0	-0.009379585911065028	0.0008467106101148833
Cytoplasm_Intensity_StdIntensity_Mito	0.0	0.0	0.0
Cytoplasm_Intensity_StdIntensity_RNA	0.0	0.0	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_AGP	0.0	0.0	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_DNA	0.0	0.0	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_ER	0.0	0.0	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_Mito	-0.013948267514977318	0.007326070214829802	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_RNA	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_AGP_1of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_AGP_2of4	0.0	0.0039619342725026475	0.0
Cytoplasm_RadialDistribution_FracAtD_AGP_3of4	-0.022890349907280238	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_AGP_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_DNA_1of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_DNA_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_DNA_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_DNA_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_ER_1of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_ER_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_ER_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_ER_4of4	-0.0019442705096927736	0.016005993166928623	0.0
Cytoplasm_RadialDistribution_FracAtD_Mito_1of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_Mito_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_Mito_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_Mito_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_RNA_1of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_RNA_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_RNA_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_RNA_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_AGP_1of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_AGP_2of4	-0.0037032162895266948	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_AGP_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_DNA_1of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4	0.0	-0.0004972788641041425	0.0
Cytoplasm_RadialDistribution_MeanFrac_DNA_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_DNA_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_ER_1of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_ER_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_ER_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_ER_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_Mito_1of4	0.0	0.0	-0.003978656194405119
Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_Mito_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_RNA_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_RNA_3of4	-0.0025276899271660983	0.0	0.0
Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_AGP_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_AGP_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_AGP_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_DNA_2of4	0.0	0.0	0.010150762688248563
Cytoplasm_RadialDistribution_RadialCV_DNA_3of4	0.0	0.0012385129772017392	0.0
Cytoplasm_RadialDistribution_RadialCV_DNA_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_ER_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_ER_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_ER_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_Mito_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_Mito_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_Mito_4of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_RNA_2of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_RNA_3of4	0.0	0.0	0.0
Cytoplasm_RadialDistribution_RadialCV_RNA_4of4	0.0026605833662112204	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_20_00	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_20_01	0.0	0.008773998661813396	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_AngularSecondMoment_DNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Contrast_AGP_10_00	-0.02216427474462467	0.015206771258127295	0.0
Cytoplasm_Texture_Contrast_AGP_5_01	0.005130425119837744	0.0	0.0
Cytoplasm_Texture_Contrast_AGP_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Contrast_ER_5_01	0.0	0.0	0.0
Cytoplasm_Texture_Contrast_ER_5_02	0.0	-2.161296095185617e-08	0.0
Cytoplasm_Texture_Contrast_ER_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Contrast_Mito_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Contrast_RNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_Contrast_RNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Contrast_RNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_AGP_10_00	0.0	0.007657045861616776	0.0
Cytoplasm_Texture_Correlation_AGP_10_01	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_AGP_10_02	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_AGP_10_03	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_AGP_20_01	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_AGP_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_AGP_5_01	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_AGP_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_AGP_5_03	0.0	-0.007712211774978042	0.0224160411935607
Cytoplasm_Texture_Correlation_DNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_DNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_DNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_DNA_10_03	0.0	-0.008702952504225966	0.011395688924851516
Cytoplasm_Texture_Correlation_DNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_DNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_DNA_5_02	0.0	0.006052468925606124	0.0
Cytoplasm_Texture_Correlation_DNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_ER_10_00	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_ER_10_01	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_ER_10_02	-0.0001780806392117913	0.0	0.0007130040688832961
Cytoplasm_Texture_Correlation_ER_10_03	0.03492491388624444	0.0	-0.005034905053058533
Cytoplasm_Texture_Correlation_ER_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_ER_5_01	0.0	0.0014186158405959544	0.0
Cytoplasm_Texture_Correlation_ER_5_02	-0.003556043898314668	0.0	0.0
Cytoplasm_Texture_Correlation_ER_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_Mito_10_00	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_Mito_10_01	0.0006117839444297287	0.0	0.0
Cytoplasm_Texture_Correlation_Mito_10_02	-0.005241796749383426	0.0	0.0
Cytoplasm_Texture_Correlation_Mito_10_03	0.0	0.0015654542178941185	-0.007297081736993498
Cytoplasm_Texture_Correlation_Mito_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_Mito_5_01	0.0	0.0	0.008062227511797762
Cytoplasm_Texture_Correlation_Mito_5_02	0.0	0.0	0.012680849944242296
Cytoplasm_Texture_Correlation_Mito_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_RNA_10_00	0.0029802196828237113	0.0	0.0
Cytoplasm_Texture_Correlation_RNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_RNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_RNA_10_03	0.0022192362218782635	-0.013314846564065258	0.0
Cytoplasm_Texture_Correlation_RNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_RNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_RNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Correlation_RNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_10_00	0.0	0.0027208471654900767	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_10_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_10_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_10_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_20_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_20_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_20_02	0.0	0.0	0.0005014435399924059
Cytoplasm_Texture_DifferenceEntropy_AGP_20_03	0.0	0.0	-0.004064320931451115
Cytoplasm_Texture_DifferenceEntropy_AGP_5_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_5_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_5_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_AGP_5_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_10_02	-0.0008341411392615806	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_20_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_5_00	0.0	-0.004773763444919025	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_DNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_10_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_10_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_10_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_10_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_20_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_20_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_20_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_20_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_5_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_5_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_5_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_ER_5_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_10_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_10_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_10_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_10_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_20_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_20_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_20_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_20_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_5_00	0.0	0.0	-0.00032027346741525476
Cytoplasm_Texture_DifferenceEntropy_Mito_5_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_5_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_Mito_5_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_10_00	0.0	0.0	-0.003486134389474642
Cytoplasm_Texture_DifferenceEntropy_RNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_10_03	0.0	0.0	-0.012429061995179897
Cytoplasm_Texture_DifferenceEntropy_RNA_20_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_20_03	0.0	0.001382773146756736	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_5_02	-0.002786314632656967	0.0	0.0
Cytoplasm_Texture_DifferenceEntropy_RNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceVariance_DNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceVariance_DNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceVariance_DNA_10_02	0.0	0.0	0.00568000791638326
Cytoplasm_Texture_DifferenceVariance_DNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceVariance_DNA_5_00	0.0	0.0	0.003562263196243036
Cytoplasm_Texture_DifferenceVariance_DNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceVariance_DNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_DifferenceVariance_DNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_10_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_10_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_10_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_10_03	-0.008331135352692299	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_20_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_20_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_20_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_20_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_5_00	0.0	-3.562212985296551e-05	0.0024778264560804514
Cytoplasm_Texture_Entropy_AGP_5_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_AGP_5_03	0.0	-0.010832545771047792	0.0
Cytoplasm_Texture_Entropy_DNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_20_00	0.012304755513701063	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_20_02	0.0	-0.012064246336035046	0.0
Cytoplasm_Texture_Entropy_DNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_DNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_ER_10_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_ER_10_01	0.004091038438585934	-0.0005697338679657485	0.0
Cytoplasm_Texture_Entropy_ER_10_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_ER_10_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_ER_20_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_ER_20_01	0.0014687451876425727	0.0	0.0
Cytoplasm_Texture_Entropy_ER_20_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_ER_20_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_ER_5_00	-0.005363912239378718	8.267850880363883e-05	0.0
Cytoplasm_Texture_Entropy_ER_5_01	-0.021650471967777536	5.862930022626713e-07	0.0
Cytoplasm_Texture_Entropy_ER_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_ER_5_03	0.0	0.0036456136026852084	0.0
Cytoplasm_Texture_Entropy_Mito_10_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_10_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_10_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_10_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_20_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_20_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_20_02	0.0	-0.002369082049371775	0.012933957942408496
Cytoplasm_Texture_Entropy_Mito_20_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_5_01	0.0025167473251804036	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_Mito_5_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_10_03	0.0	0.0	-0.003227437107154908
Cytoplasm_Texture_Entropy_RNA_20_00	0.0	0.0	0.004548354719935956
Cytoplasm_Texture_Entropy_RNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Entropy_RNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_10_01	-0.008128303133371992	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_20_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_20_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_20_02	0.0004740650588403479	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_5_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_AGP_5_02	0.0	0.0051625597316406	0.0
Cytoplasm_Texture_InfoMeas1_AGP_5_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_DNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_DNA_10_01	0.0	-0.002197987111924854	0.006838373449916945
Cytoplasm_Texture_InfoMeas1_DNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_DNA_10_03	0.0	0.006990666898087239	0.0
Cytoplasm_Texture_InfoMeas1_DNA_20_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_DNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_DNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_DNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_DNA_5_00	0.0	-0.009881869788251618	0.0
Cytoplasm_Texture_InfoMeas1_DNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_DNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_DNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_20_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_20_01	-0.03250826632953286	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_20_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_5_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_5_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_ER_5_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_10_00	0.0	-0.00039119485074658585	0.0
Cytoplasm_Texture_InfoMeas1_Mito_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_20_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_20_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_20_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_5_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_5_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_Mito_5_03	-0.0013487251876603333	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_20_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_5_00	-0.008122037399094163	0.013441432231517711	0.0
Cytoplasm_Texture_InfoMeas1_RNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas1_RNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_AGP_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_AGP_10_01	0.0	0.0	0.0
