term	comparison	estimate	conf.low	conf.high	adj.p.value	feature	compartment	feature_group	measurement	channel	parameter1	parameter2	neg_log_adj_p	dataset	compartment_feature_group	in_signature
Within same clone type	WT clone 05-BZ002	0.3723411190727494	-0.32219506091113403	1.066877299056633	0.7848284760145503	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.1052252477896434	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	BZ004-BZ003	-0.6890017011097076	-1.4006895052569586	0.02268610303754337	0.06668247455293042	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	1.1759882920962503	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	BZ005-BZ003	-0.3580024423573741	-1.0611667317942528	0.3451618470795047	0.8317272431059359	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.08001907303049319	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 01-BZ003	-0.4961988949891869	-1.1993631844260657	0.2069653944476919	0.4204465841602788	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.37628917151407926	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 02-BZ003	-0.8545423497270331	-1.566230153874284	-0.14285454557978217	0.00623578622696474	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	2.2051087815590353	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 03-BZ003	0.0980324646099716	-0.6136553395372794	0.8097202687572226	0.9999895316570292	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	4.54636738344718e-6	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 04-BZ003	-0.5716300944116295	-1.2833178985588805	0.14005770973562148	0.2385410849335845	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.6224368098176916	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 05-BZ003	0.11230426966639762	-0.5908600197704812	0.8154685591032764	0.999962738444538	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	1.6182789424112663e-5	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	BZ005-BZ004	0.33099925875233355	-0.37216503068454526	1.0341635481892124	0.8878720209317117	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.05164962950146177	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 01-BZ004	0.19280280612052073	-0.5103614833163581	0.8959670955573995	0.9969564778303226	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.00132380041522173	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 02-BZ004	-0.16554064861732548	-0.8772284527645764	0.5461471555299255	0.9991596846750652	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	3.65097728779108e-4	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 03-BZ004	0.7870341657196792	0.07534636157242824	1.49872196986693	0.01762102540853538	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	1.753968822580555	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 04-BZ004	0.11737160669807813	-0.5943161974491729	0.8290594108453291	0.9999510538749316	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	2.1257552269424203e-5	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 05-BZ004	0.8013059707761052	0.0981416813392264	1.504470260212984	0.01231455627239186	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	1.9095812323773385	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 01-BZ005	-0.1381964526318128	-0.8327326326156963	0.5563397273520707	0.9997640529600492	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	1.0248258817923984e-4	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 02-BZ005	-0.49653990736965903	-1.1997041968065378	0.20662438206721975	0.41941841728895946	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.3773525029327862	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 03-BZ005	0.4560349069673457	-0.2471293824695331	1.1591991964042243	0.5462996631302566	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.26256906728830204	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 04-BZ005	-0.21362765205425535	-0.9167919414911342	0.48953663738262343	0.9934376791928374	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.00285937206859608	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 05-BZ005	0.4703067120237717	-0.22422946796011176	1.1648428920076552	0.4823282062381813	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.3166573400780969	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 02-WT clone 01	-0.35834345473784623	-1.0615077441747252	0.3448208346990326	0.8309357990725418	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.0804325299892148	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 03-WT clone 01	0.5942313595991585	-0.1089329298377203	1.2973956490360372	0.17891337930668694	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.7473571812783456	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 04-WT clone 01	-0.0754311994224426	-0.7785954888593214	0.6277330900144362	0.9999988154092996	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	5.144615092679369e-7	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 05-WT clone 01	0.6085031646555845	-0.08603301532829899	1.303039344639468	0.1422142023573626	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.8470570302065658	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 03-WT clone 02	0.9525748143370047	0.24088701018975375	1.6642626184842555	0.00117927933445705	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	2.9283833119155234	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 04-WT clone 02	0.2829122553154036	-0.4287755488318474	0.9946000594626544	0.9584815812564595	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	0.01841622836290448	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 05-WT clone 02	0.9668466193934308	0.26368232995655194	1.6700109088303097	7.369106216938981e-4	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	3.132585183591466	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 04-WT clone 03	-0.6696625590216011	-1.3813503631688522	0.04202524512564987	0.08437491198701097	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	1.0737866671810716	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 05-WT clone 03	0.014271805056426	-0.6888924843804528	0.7174360944933048	0.9999999999997672	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	1.0106151849479625e-13	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	WT clone 05-WT clone 04	0.6839343640780271	-0.0192299253588517	1.387098653514906	0.0640592461911692	Cells_Intensity_MassDisplacement_Mito	Cells	Intensity	MassDisplacement	Mito	NA	NA	1.1934181761458431	bortezomib	Cells - Intensity - Mito	FALSE
Within same clone type	BZ002-BZ001	-0.9018368354871302	-1.8051833074917856	0.00150963651752533	0.05077626600571383	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.2943392395146636	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ003-BZ001	0.10597327017449738	-0.8083232558336979	1.0202697961826928	0.9999976660295063	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.0136316891630725e-6	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ004-BZ001	-0.02268916258643309	-0.9369856885946284	0.8916073634217623	0.9999999999975694	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.0556010612638386e-12	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ005-BZ001	0.1631065375883351	-0.7402399344163204	1.0664530095929907	0.9998948853110244	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	4.565312883836774e-5	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 01-BZ001	-0.6411844742199918	-1.5445309462246477	0.26216199778466376	0.4117372916443053	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.38537979653932897	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 02-BZ001	-0.11363881120748706	-1.0279353372156823	0.8006577148007082	0.9999957074935448	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.864215868049444e-6	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 03-BZ001	0.2839303302615669	-0.6303661957466284	1.1982268562697622	0.992296962134808	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.00335833821230861	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 04-BZ001	0.35707624651105296	-0.5572202794971424	1.2713727725192483	0.9628955263076924	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.01642083105762851	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 05-BZ001	-0.5204826407998212	-1.4238291128044769	0.3828638312048344	0.7057203296262471	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.15136737170101094	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ003-BZ002	1.0078101056616275	0.10446363365697198	1.911156577666283	0.01590235641332726	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.7985385170959465	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ004-BZ002	0.8791476729006972	-0.02419879910395839	1.7824941449053529	0.06374112674869437	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.1955802637927002	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ005-BZ002	1.0649433730754654	0.17268132664747704	1.9572054195034536	0.00676880810423041	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	2.169487797980619	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 01-BZ002	0.2606523612671384	-0.6316096851608499	1.1529144076951268	0.995090881656178	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.00213725332527046	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 02-BZ002	0.7881980242796433	-0.11514844772501232	1.691544496284299	0.14614967276897528	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.8352021526964691	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 03-BZ002	1.1857671657486972	0.28242069374404166	2.089113637753353	0.00163314438432415	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	2.7869754181149404	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 04-BZ002	1.2589130819981833	0.35556660999352774	2.162259554002839	5.77338005165462e-4	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	3.238569852703396	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 05-BZ002	0.3813541946873091	-0.5109078517406793	1.2736162411152974	0.935251893381688	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.02907140391629906	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ004-BZ003	-0.12866243276093048	-1.042958958769126	0.7856340932472649	0.999987410445164	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	5.46760861237646e-6	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ005-BZ003	0.05713326741383773	-0.8462132045908178	0.9604797394184932	0.9999999890413728	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	4.759271312166828e-9	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 01-BZ003	-0.7471577443944892	-1.6505042163991448	0.15618872761016633	0.2030713244174935	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.6923513987344972	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 02-BZ003	-0.2196120813819845	-1.1339086073901798	0.6946844446262108	0.9989145468033502	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	4.716623637143287e-4	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 03-BZ003	0.17795706008706952	-0.7363394659211258	1.092253586095265	0.999803392308536	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	8.539403033929042e-5	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 04-BZ003	0.2511029763365556	-0.6631935496716397	1.165399502344751	0.9969183753549848	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.0013403989442233	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 05-BZ003	-0.6264559109743186	-1.5298023829789742	0.27689056103033693	0.4465638753621617	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.3501164119529467	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ005-BZ004	0.1857957001747682	-0.7175507718298874	1.089142172179424	0.9996901047981588	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.3460663418033312e-4	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 01-BZ004	-0.6184953116335588	-1.5218417836382143	0.2848511603710968	0.4657686371386072	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.33182975834365164	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 02-BZ004	-0.09094964862105397	-1.0052461746292494	0.8233468773871414	0.9999993901013812	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	2.648756855004966e-7	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 03-BZ004	0.306619492848	-0.6076770331601953	1.2209160188561954	0.9866570942912948	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.00583375708974655	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 04-BZ004	0.3797654090974861	-0.5345311169107092	1.2940619351056817	0.9454870429063822	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.02434441841367177	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 05-BZ004	-0.4977934782133881	-1.4011399502180435	0.4055529937912674	0.7564821467635376	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.12120131701762508	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 01-BZ005	-0.804291011808327	-1.6965530582363153	0.08797103461966138	0.11680341090778155	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.9325444747167828	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 02-BZ005	-0.2767453487958222	-1.1800918208004778	0.6266011232088333	0.9930236346423658	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.0030404148756053	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 03-BZ005	0.1208237926732318	-0.7825226793314237	1.0241702646778874	0.9999918843283372	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	3.5246057224366572e-6	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 04-BZ005	0.1939697089227179	-0.7093767630819376	1.0973161809273737	0.9995593611640188	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.9140918923776383e-4	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 05-BZ005	-0.6835891783881562	-1.5758512248161445	0.2086728680398321	0.30106794250729574	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.5213354853818998	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 02-WT clone 01	0.5275456630125048	-0.37580080899215074	1.4308921350171604	0.6892414299173559	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.16162862524067417	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 03-WT clone 01	0.9251148044815588	0.02176833247690313	1.8284612764862145	0.03988960925963392	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.3991402178194152	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 04-WT clone 01	0.9982607207310448	0.0949142487263892	1.9016071927357003	0.01776896420904394	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.7503378874117712	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 05-WT clone 01	0.12070183342017066	-0.7715602130078176	1.012963879848159	0.9999910476522716	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	3.887972621818276e-6	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 03-WT clone 02	0.397569141469054	-0.5167273845391414	1.3118656674772493	0.9283121448901328	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.03230596773664149	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 04-WT clone 02	0.47071505771854005	-0.4435814682896553	1.3850115837267354	0.8222877268690153	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.08497619179463947	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 05-WT clone 02	-0.4068438295923341	-1.3101903015969896	0.49650264241232145	0.9122336262988392	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.0398939230544404	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 04-WT clone 03	0.07314591624948608	-0.8411506097587093	0.9874424422576814	0.9999999112157288	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	3.855852080329253e-8	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 05-WT clone 03	-0.8044129710613881	-1.7077594430660437	0.09893350094326749	0.12731295258565778	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	0.8951274097766884	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	WT clone 05-WT clone 04	-0.8775588873108742	-1.7809053593155295	0.02578758469378139	0.06474517744073272	Cells_Correlation_RWC_ER_Mito	Cells	Correlation	RWC	ER	Mito	NA	1.1887925745652872	bortezomib	Cells - Correlation - ER	FALSE
Within same clone type	BZ002-BZ001	-0.2900323811546174	-1.0804526054193275	0.5003878431100929	0.97530559591723	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.01085928396733175	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	BZ003-BZ001	0.4418866022006051	-0.3581148230865452	1.2418880274877555	0.753942114197694	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.1226619969015402	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	BZ004-BZ001	0.08843832062153162	-0.7115631046656188	0.8884397459086819	0.9999984579355508	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	6.697105973665454e-7	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	BZ005-BZ001	-0.25171614422972727	-1.0421363684944376	0.5387040800349829	0.9907592343121282	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.00403187115919087	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 01-BZ001	-0.4334738818619004	-1.2238941061266106	0.35694634240280987	0.7616075856891384	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.1182687389847588	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 02-BZ001	-0.2251310447426798	-1.02513247002983	0.5748703805444706	0.9962920442564944	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.00161333766278044	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 03-BZ001	-0.3722353886741542	-1.1722368139613044	0.42776603661299617	0.8947462813883139	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.04830009788447002	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 04-BZ001	0.5546031790341305	-0.24539824625301987	1.3546046043212807	0.44706375506223706	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.3496305383953022	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 05-BZ001	0.43752362048216553	-0.3528966037825447	1.2279438447468758	0.7516399148026156	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.1239901653487282	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	BZ003-BZ002	0.7319189833552225	-0.05850124090948772	1.522339207619933	0.09565699586751508	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	1.019283262379461	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	BZ004-BZ002	0.378470701776149	-0.41194952248856126	1.168890926040859	0.8771355362934582	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.05693329361646936	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	BZ005-BZ002	0.03831623692489011	-0.7424052123717704	0.8190376862215507	0.9999999988647724	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	4.930230251573468e-10	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 01-BZ002	-0.14344150070728298	-0.9241629500039436	0.6372799485893775	0.9998783826993148	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	5.282093462643614e-5	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 02-BZ002	0.06490133641193756	-0.7255188878527727	0.8553215606766478	0.9999998881740844	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	4.8565380811021627e-8	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 03-BZ002	-0.08220300751953682	-0.87262323178424706	0.7082172167451735	0.9999990978759236	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	3.917876850625974e-7	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 04-BZ002	0.8446355601887479	0.0542153359240376	1.635055784453458	0.02581603191179982	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	1.5881105107622704	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 05-BZ002	0.7275560016367829	-0.05316544765987763	1.5082774509334436	0.09105905031558614	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	1.0406768834024307	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	BZ004-BZ003	-0.3534482815790735	-1.153449706866224	0.44655314370807686	0.9213623501870014	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.0355695383825628	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	BZ005-BZ003	-0.6936027464303324	-1.4840229706950423	0.09681747783437789	0.1407233769648648	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.851633751580661	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 01-BZ003	-0.8753604840625056	-1.6657807083272158	-0.08494025979779529	0.01733001938114631	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	1.761200951589592	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 02-BZ003	-0.6670176469432849	-1.4670190722304353	0.13298377834386543	0.19385676810882813	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.712519031896876	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 03-BZ003	-0.8141219908747593	-1.6141234161619096	-0.01412056558760899	0.042403727342464	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	1.3725959666828225	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 04-BZ003	0.11271657683352532	-0.687284848453625	0.9127180021206756	0.9999872766760002	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	5.525704557327953e-6	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 05-BZ003	-0.00436298171843962	-0.7947832059831499	0.7860572425462706	1	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	-0	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	BZ005-BZ004	-0.3401544648512589	-1.1305746891159691	0.45026575941345137	0.9325604697515898	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.03032299777345191	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 01-BZ004	-0.521912202483432	-1.3123324267481422	0.2685080217812783	0.5198886105394325	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.28408969676926216	bortezomib	Cytoplasm - Texture - Mito	FALSE
Within same clone type	WT clone 02-BZ004	-0.3135693653642114	-1.113570790651362	0.4864320599229389	0.9620301315821764	Cytoplasm_Texture_SumEntropy_Mito_5_00	Cytoplasm	Texture	SumEntropy	Mito	5	00	0.01681132528553815	bortezomib	Cytoplasm - Texture - Mito	FALSE
